11.7114	23.7331	12.6342	11.7466	9.6233	20.5818	40.8458	45.9150	55.1883	82.0590	0.0000	137.6316	50.2030	26.5030	27.2147	21.9384	13.6873	16.7203	25.1504	20.6703	18.3998	11.5249	14.2623	11.3088	11.0725	14.7694	18.4153	21.1235	16.6930	17.4830	10.0681	9.5187	6.1108	4.5993	2.3095	4.1003	2.7708	4.7378	2.6571	0.8726	4.9596	3.0518	4.6252	4.7871	4.1164	2.3660	1.8071	2.1908	7.6968	2.8539	1.7990	1.0917	1.4833	3.2064	1.7753	2.1885	2.2240	3.8769	1.5338	3.3544	6.6716	4.3615	5.8146	5.3320	4.3209	3.8257	7.1344	6.5623	7.0387	6.3996	4.7604	4.7344	4.8374	1.7815	3.4121	1.1807	3.5930	4.5497	4.3864	11.0746	7.1558	2.9472	8.0773	1.4588	3.1974	1.8421	3.0469	1.2398	3.7555
53.4721	35.3353	11.3914	10.9488	9.4402	13.4518	41.3701	43.5608	38.9415	61.4287	137.6316	0.0000	76.0724	37.0805	38.8483	25.5837	19.2225	18.4280	34.8813	27.0670	17.0730	15.8107	13.5427	13.8364	12.5313	13.4077	14.6602	21.3019	12.3040	9.6433	13.2858	10.1960	2.9879	5.2449	5.2522	3.7437	3.1598	3.4412	5.5547	3.4813	3.2992	5.4583	7.0234	4.4617	4.2601	2.0223	2.7524	3.0002	1.2474	2.7148	2.0566	3.7473	1.1285	1.3742	1.3515	0.8326	0.6362	0.6329	2.6323	8.3104	6.2687	8.1344	9.1624	5.6021	3.1193	8.1976	7.6375	4.2644	5.6466	6.3332	1.8100	3.3770	4.8363	1.3526	3.1207	3.3678	3.4269	3.9037	4.0095	6.0771	6.2883	7.5762	6.4444	4.1644	1.8253	0.0000	3.4774	0.0000	0.0000
0.0000	8.1591	24.1090	14.6639	17.2031	29.4250	33.4519	13.5815	10.6913	13.6137	50.2030	76.0724	0.0000	123.1313	34.9582	45.6177	54.1414	38.5324	20.0660	14.5713	24.7672	10.9092	9.7248	6.1910	4.4062	5.2565	14.9327	8.7698	6.7553	6.4698	11.0609	13.2721	14.1909	9.7725	5.7580	7.1809	8.9995	7.0046	6.6422	8.1794	9.8179	9.7981	9.6241	4.8920	6.5440	17.7212	7.5319	6.5759	4.7902	3.5694	5.2511	5.4678	4.9459	7.5300	5.9169	4.5555	2.7846	4.1572	6.7150	4.8963	5.8909	3.4693	6.1403	4.6085	3.9145	3.1756	3.6659	4.0935	4.6480	4.2708	3.9652	9.6133	7.5616	5.9280	10.2411	7.3739	8.2460	4.9832	7.6857	2.7729	5.5067	11.0505	10.0680	9.1120	8.9822	9.1879	7.5866	1.5471	2.3387
0.0000	14.0551	12.2806	12.2815	17.5119	13.6003	23.4792	13.4083	16.3230	13.6092	26.5030	37.0805	123.1313	0.0000	80.9877	76.5634	33.2489	30.7615	33.4305	13.8939	13.3245	10.0114	10.9992	11.8558	8.0607	6.2655	13.1939	5.8968	7.1427	7.0091	9.2337	10.2852	8.0439	6.3528	6.6203	6.6151	6.3820	7.9414	6.6259	6.5238	6.1842	7.0035	5.3138	9.5025	7.3016	4.7640	4.8683	9.0870	5.0239	1.6453	2.7718	2.5264	3.4189	2.7765	6.8288	0.8414	2.5738	4.4780	3.5503	6.4645	6.3289	5.9276	6.6729	2.3538	4.9340	5.8253	4.8116	4.2989	2.3703	4.9207	7.9205	6.8235	3.4911	6.1420	7.0972	3.4014	5.5445	3.2891	6.0758	6.6541	5.7192	7.6571	6.5085	2.5253	2.7676	2.1214	1.7579	1.4276	2.1545
11.1155	15.4533	11.3779	9.1081	5.8977	6.2986	13.3194	15.9918	15.7695	15.9076	27.2147	38.8483	34.9582	80.9877	0.0000	155.5275	35.0637	30.6235	31.8408	18.6596	12.3536	4.8737	9.9441	8.5063	10.8103	9.9363	13.0472	12.8211	8.2476	8.0067	11.4079	6.8878	5.7933	5.2305	6.5510	5.8322	4.2055	2.4506	3.7767	6.6103	4.3072	5.7687	5.3504	3.2952	8.1340	5.0478	3.4360	4.9858	2.0728	1.3543	1.7114	1.5588	0.9381	2.2833	1.6873	2.0800	3.7060	2.6329	5.8478	8.5147	5.2079	6.7562	7.6129	6.2044	2.5891	6.4069	4.3609	4.4281	5.8597	6.0732	5.0180	3.9345	3.4494	3.3750	3.8962	5.0444	3.4222	2.7069	4.5825	3.3689	6.8021	4.9063	4.6034	1.3873	3.8024	1.7504	1.4527	0.0000	0.0000
12.8487	15.9557	13.1601	13.4146	16.7359	22.7117	18.3156	9.1986	10.9918	17.6368	21.9384	25.5837	45.6177	76.5634	155.5275	0.0000	77.1244	59.3233	27.2845	16.0569	21.5516	15.0527	10.3563	11.6506	11.8431	9.5519	13.4895	13.6566	6.7342	6.6104	8.7347	12.8017	8.1196	8.0469	9.4091	6.7358	5.4611	5.1883	5.8077	6.6662	8.1297	9.0016	6.1590	9.4873	5.6935	4.5280	6.6261	2.8784	7.1171	4.1729	1.9818	1.8077	3.2505	3.9619	3.2527	3.2063	4.9127	3.6573	5.0877	7.4028	6.4404	6.9207	8.2684	4.4597	5.0773	5.4993	7.2861	2.0347	4.0333	7.0204	6.3718	5.8457	5.3231	7.1246	7.5204	5.8266	5.9542	7.5325	6.2636	4.3889	6.6587	12.1690	8.8519	4.8147	4.3996	3.0309	5.0433	0.0000	2.0449
0.0000	16.1717	25.0854	13.7527	30.0608	36.5269	17.1349	7.2030	10.5024	4.9023	13.6873	19.2225	54.1414	33.2489	35.0637	77.1244	0.0000	190.4185	28.8393	6.2307	19.1858	12.6162	1.8112	7.1354	5.2360	6.6728	13.6836	7.4190	4.9456	5.5928	6.3984	29.9227	13.0327	17.3778	15.9719	9.8056	15.3930	10.3006	8.8064	9.5465	7.4046	5.1936	15.2908	10.3715	8.1835	18.7441	9.5739	2.6181	7.5852	8.5206	8.3470	7.6171	8.8530	5.6057	16.4424	4.3354	9.9731	7.7134	13.7045	17.7960	3.9102	2.3673	3.5471	7.3269	0.0000	4.1955	2.4965	5.5724	2.4619	6.8040	8.4001	11.7425	15.6233	5.8767	12.2035	12.8737	4.7701	11.3274	8.7433	3.5337	3.2816	8.7672	3.1817	13.0045	17.3909	10.8924	8.9477	0.0000	3.6982
14.6408	14.2687	22.4397	8.6603	14.6206	15.6294	20.9643	10.5553	14.2413	14.2211	16.7203	18.4280	38.5324	30.7615	30.6235	59.3233	190.4185	0.0000	104.6485	24.0808	38.0326	15.3591	11.4305	14.6213	9.9045	9.9793	21.2350	11.6836	10.9035	8.2278	16.0759	13.2641	10.9091	9.7665	8.6323	6.6636	6.9193	5.9233	9.9572	6.5394	8.7787	8.1588	8.3362	7.6047	7.9398	6.6425	9.0354	6.5721	5.4710	4.7567	4.4996	2.7329	1.2358	4.5152	4.4365	4.5548	4.8720	1.3852	7.6739	6.9928	4.4151	4.4570	3.9048	5.6285	3.9113	4.7595	4.1864	4.0903	3.0960	5.8686	9.2479	11.8278	6.8030	4.4440	3.4132	2.9484	4.4971	5.6934	7.1332	4.9892	6.8812	9.2062	7.0470	10.9313	2.9938	3.4450	1.8973	1.5469	0.0000
0.0000	20.2336	9.0762	9.9213	6.8306	8.2135	20.2569	27.9558	24.7406	17.1824	25.1504	34.8813	20.0660	33.4305	31.8408	27.2845	28.8393	104.6485	0.0000	133.9953	68.3241	16.7278	19.2833	20.0919	24.0257	31.2814	25.6428	22.6168	13.9148	14.5823	25.4428	4.8513	7.0425	5.1349	7.8542	7.1283	3.4350	6.4182	4.3948	3.2473	3.5903	7.0216	3.1833	7.5517	11.1322	0.7327	4.4853	1.0879	0.6786	2.3621	6.7009	0.6785	2.4545	1.9936	1.4680	0.9041	0.0000	4.1265	1.9042	6.9435	12.6697	12.7896	8.3083	4.0650	7.2796	7.8741	8.3140	6.9623	5.6363	6.8893	3.2791	3.6695	5.2532	3.6759	0.0000	5.8539	5.9526	4.2400	8.7184	11.5622	6.8315	6.3965	4.9929	1.8084	0.9903	3.4172	3.7609	0.0000	0.0000
12.9760	21.7044	5.8953	6.5003	4.5760	5.7066	15.5719	20.4956	23.4618	29.6317	20.6703	27.0670	14.5713	13.8939	18.6596	16.0569	6.2307	24.0808	133.9953	0.0000	118.8515	33.3821	40.5867	34.9310	30.2731	28.8880	32.0671	27.9845	22.1097	22.9454	21.3744	4.9547	3.8676	4.5837	3.8300	5.9052	3.0683	2.8630	2.9421	7.2452	3.2036	4.8222	3.9805	7.7055	4.9675	1.3095	1.3353	1.4561	1.8209	0.5270	4.6542	4.2390	2.7386	1.3330	0.6558	1.6164	1.2337	2.4560	0.0000	4.9603	9.9981	8.3394	6.9257	7.7127	9.5410	6.5703	7.4242	8.8098	10.5241	5.2008	2.9289	1.9668	0.6703	2.6282	4.5398	2.6155	1.3288	2.5234	4.8623	8.8421	7.9314	1.6333	4.4702	0.8082	0.8857	2.0393	1.6872	0.0000	2.0762
42.0339	15.5945	19.0931	9.5626	9.8839	12.3220	19.5116	10.5742	8.7491	12.9999	18.3998	17.0730	24.7672	13.3245	12.3536	21.5516	19.1858	38.0326	68.3241	118.8515	0.0000	87.6134	56.2551	48.3610	38.3698	33.1323	63.6613	22.3361	11.9078	15.7276	13.9268	22.0389	4.6963	6.0461	6.8812	10.7884	5.2974	8.2423	3.7042	8.3391	7.4094	4.1609	6.1332	5.1957	10.7173	7.0635	5.7660	4.1916	4.5764	5.6892	5.7427	2.6162	4.1386	3.8397	2.1234	2.6164	1.9990	5.3038	4.5933	11.3835	7.0390	5.2104	8.5364	9.7876	6.0744	6.0672	7.5058	3.3527	7.3993	9.1895	8.8498	2.8301	4.3419	8.5036	6.5349	1.4111	2.8701	5.4507	2.1000	4.7748	9.8794	6.1705	11.5671	6.1059	2.8671	1.0996	0.0000	5.9228	0.0000
0.0000	12.8033	11.0863	6.7983	4.0499	7.2139	9.7723	7.4846	10.3753	4.3699	11.5249	15.8107	10.9092	10.0114	4.8737	15.0527	12.6162	15.3591	16.7278	33.3821	87.6134	0.0000	131.5470	79.0311	49.6767	45.3348	59.4271	12.3788	7.7415	10.6133	16.5347	10.4126	8.5485	4.9538	3.9547	3.6139	6.5153	6.3272	4.7697	5.1246	8.0922	10.2331	10.5626	5.1109	5.4892	6.3742	2.9539	2.5747	3.2234	2.7962	4.7061	2.6777	3.8750	2.3561	2.3214	2.8620	2.7280	4.3450	3.7656	6.0342	7.3009	4.6561	5.6885	4.8145	5.7540	3.7370	4.5141	5.9591	4.0463	3.3436	4.6644	5.8018	7.7092	3.4891	5.3565	7.5227	2.9388	2.2320	6.0185	5.6463	5.9380	5.0600	3.1691	3.5779	2.3533	5.4210	1.4977	0.0000	1.8391
13.1715	15.6982	7.4659	4.8053	4.6188	7.4165	12.7811	11.3570	12.4896	15.1911	14.2623	13.5427	9.7248	10.9992	9.9441	10.3563	1.8112	11.4305	19.2833	40.5867	56.2551	131.5470	0.0000	103.9572	74.2875	62.0105	44.6613	22.8252	16.9953	17.6336	16.8241	10.0902	2.4562	3.6233	5.2048	5.5367	3.1150	3.3931	8.4752	6.3896	5.5850	4.9173	6.3681	7.8451	5.4895	1.9952	2.0286	3.9447	3.7255	1.6045	2.0186	0.6123	2.7803	3.1558	1.9929	0.8185	1.8706	0.0000	0.8590	8.7764	7.0699	8.0418	3.0252	5.0877	9.3290	4.8035	10.4181	3.7014	7.9492	9.1168	4.7578	5.3177	2.0361	2.0051	2.2961	2.6524	4.0280	3.1891	3.4512	7.4630	7.4159	6.6105	7.2483	0.8182	0.0000	1.0328	0.0000	0.0000	0.0000
0.0000	11.8103	5.8823	7.0960	6.8279	4.8713	13.0808	15.1955	10.4607	17.1489	11.3088	13.8364	6.1910	11.8558	8.5063	11.6506	7.1354	14.6213	20.0919	34.9310	48.3610	79.0311	103.9572	0.0000	127.7650	75.0582	56.2058	27.6602	14.3895	17.3380	17.8880	9.3108	4.3517	8.1530	7.6840	5.4500	3.6807	2.8626	4.4161	3.3857	4.5805	5.8056	7.9760	5.7903	4.9842	3.2746	1.9979	3.8825	3.6648	0.5265	1.3255	0.6031	2.1898	0.8874	1.3086	1.6129	3.0715	3.6743	2.5395	4.3238	9.1311	7.4737	3.9690	3.6405	6.5522	2.3624	6.0561	5.2020	5.9786	7.0854	4.0988	3.2732	4.6799	5.2630	3.0161	1.3064	3.3071	1.8852	5.8249	5.8795	2.4346	4.0711	6.2500	1.6122	0.8831	3.0542	1.6791	0.0000	0.0000
0.0000	13.3356	7.8980	5.2022	2.9601	4.7529	8.3585	10.0499	20.9373	17.3449	11.0725	12.5313	4.4062	8.0607	10.8103	11.8431	5.2360	9.9045	24.0257	30.2731	38.3698	49.6767	74.2875	127.7650	0.0000	117.5973	46.9805	29.6464	19.0959	14.9263	19.2449	2.4279	5.6673	5.9735	8.7706	6.2091	2.9966	2.3295	4.7938	6.6168	4.0272	4.7307	7.2400	6.1309	6.9031	5.1206	3.2509	2.3697	4.7856	2.0567	4.5276	1.7650	1.0692	1.7323	1.2777	3.1504	0.5992	2.9885	3.3037	4.8214	8.0691	5.5845	4.3663	7.1192	7.2720	8.3285	8.6573	7.6328	9.4499	7.3785	3.4317	3.8364	1.3051	1.2864	3.6791	3.1900	3.2254	1.2260	2.3689	6.6934	4.7533	3.9744	4.3634	1.5743	1.7245	3.9786	1.6401	1.3403	4.0702
12.1410	17.8125	2.7565	7.1939	2.1357	6.8514	7.0567	15.4503	14.8369	13.4074	14.7694	13.4077	5.2565	6.2655	9.9363	9.5519	6.6728	9.9793	31.2814	28.8880	33.1323	45.3348	62.0105	75.0582	117.5973	0.0000	94.0173	29.6938	28.9947	24.9884	22.1341	5.2227	5.8816	6.1968	5.3858	4.2502	4.0198	5.8040	3.2133	6.7848	3.4277	5.4241	4.7939	5.8643	6.5962	1.2258	1.2482	4.9953	3.4195	2.4650	2.4849	1.6965	2.0497	2.9088	0.6130	0.0000	2.3039	0.5739	3.9714	2.3164	5.6958	9.4545	5.5636	5.9528	6.5178	7.0505	6.9621	12.6349	11.1622	9.7277	2.7404	2.4528	3.7581	0.0000	2.1203	6.1155	1.2404	4.1237	6.3642	9.1814	6.8439	4.5786	3.3453	5.2883	0.0000	0.0000	4.7263	0.0000	0.0000
0.0000	18.5343	9.0762	7.8794	9.3977	14.2258	17.5168	10.9652	4.6206	10.6761	18.4153	14.6602	14.9327	13.1939	13.0472	13.4895	13.6836	21.2350	25.6428	32.0671	63.6613	59.4271	44.6613	56.2058	46.9805	94.0173	0.0000	66.8906	34.4372	30.9786	41.9992	31.7493	11.9042	12.0157	11.1227	11.1865	8.8134	6.8547	8.0485	7.4318	3.7561	7.9103	8.7468	5.9268	9.3387	8.0584	3.4263	3.4861	5.5951	3.2449	3.4125	1.8653	5.0579	3.6493	4.0376	4.9750	3.1666	6.3023	5.2404	8.9104	11.5978	12.1561	9.6368	8.8383	4.8866	9.1325	5.2326	4.7813	7.5036	7.2781	5.4087	7.3997	4.1273	5.3904	3.8828	4.0245	2.7284	11.0095	8.9829	8.5726	5.0094	8.3802	7.3339	4.1466	1.8174	2.0912	5.1904	4.2238	0.0000
13.4982	14.1549	6.8956	7.3828	5.5409	5.9275	12.5586	15.3285	17.4542	15.4888	21.1235	21.3019	8.7698	5.8968	12.8211	13.6566	7.4190	11.6836	22.6168	27.9845	22.3361	12.3788	22.8252	27.6602	29.6464	29.6938	66.8906	0.0000	105.9205	83.9373	60.3971	16.1347	7.5480	10.6043	12.6440	10.3990	2.5542	7.9460	6.1266	11.0672	5.7185	7.5421	5.9247	7.0248	15.1081	0.6815	2.7760	4.0414	3.1698	4.3859	1.3818	1.2578	3.4196	0.9243	0.0000	0.0000	1.2813	3.1908	3.5331	3.8640	14.0269	10.5160	7.2200	12.7707	11.3295	9.8057	11.1326	10.2693	11.9388	7.8694	3.0479	2.7272	2.7870	1.3688	1.5725	4.7615	1.3800	3.2765	6.5734	11.2322	10.1486	3.3949	5.5803	4.2008	0.9204	1.0607	0.0000	0.0000	0.0000
11.9866	16.7731	3.4012	4.9194	4.9173	3.0059	8.3661	18.1569	15.9367	22.4484	16.6930	12.3040	6.7553	7.1427	8.2476	6.7342	4.9456	10.9035	13.9148	22.1097	11.9078	7.7415	16.9953	14.3895	19.0959	28.9947	34.4372	105.9205	0.0000	122.1362	66.8733	12.6153	12.9587	9.8879	8.8716	9.6539	2.2686	4.8503	9.9756	5.8091	5.5019	7.1476	7.8950	8.4686	11.1206	1.8162	3.0807	2.6912	3.9456	3.4075	3.0663	2.2325	1.0121	1.6409	1.2106	1.4922	0.5685	3.3990	1.5676	6.2874	9.2417	15.4320	6.4147	9.2446	10.4759	9.5891	12.0426	12.4879	10.1867	7.8594	4.8719	4.8436	3.7107	0.0000	2.7911	3.0199	7.3464	3.4889	6.7328	9.0632	5.6306	4.5205	8.2610	2.2376	0.8172	4.7097	3.1114	1.2685	0.0000
0.0000	16.1383	2.3094	4.3298	5.5645	6.8048	11.5784	15.8900	20.8950	16.1687	17.4830	9.6433	6.4698	7.0091	8.0067	6.6104	5.5928	8.2278	14.5823	22.9454	15.7276	10.6133	17.6336	17.3380	14.9263	24.9884	30.9786	83.9373	122.1362	0.0000	105.6608	24.0127	10.6267	11.7302	3.3464	13.3104	8.3447	6.9917	9.2417	5.0602	4.7930	4.0470	7.7464	13.1216	10.4240	4.1104	2.0919	7.6196	3.8271	1.6535	0.6942	3.7916	2.2920	3.7176	2.7401	0.0000	1.9310	0.6413	2.6606	8.4105	9.5567	12.8785	11.9310	8.0891	10.4918	13.3221	10.2264	8.6999	12.4959	6.4287	4.2891	4.7964	4.9007	0.6881	3.9491	4.7853	0.6931	5.2668	7.6250	9.7499	8.9222	4.2631	11.2096	2.5317	0.9244	0.0000	1.7576	2.8700	2.1741
11.6496	16.2260	10.5936	9.0206	2.0572	7.3258	10.8160	12.7859	12.1294	16.2318	10.0681	13.2858	11.0609	9.2337	11.4079	8.7347	6.3984	16.0759	25.4428	21.3744	13.9268	16.5347	16.8241	17.8880	19.2449	22.1341	41.9992	60.3971	66.8733	105.6608	0.0000	49.4751	20.3885	17.3670	16.0423	11.0039	9.9190	6.8499	10.1199	10.3991	5.3376	5.6216	10.7148	11.6659	11.5054	4.1163	1.1996	4.3551	4.3553	2.3653	4.1813	2.1758	1.4749	1.5947	1.7676	0.7263	3.3250	3.3089	9.1795	9.4716	13.2596	9.8418	9.3202	10.5799	7.7737	8.8365	9.1550	7.4373	14.3580	8.4861	6.3117	5.3003	5.4194	2.3598	4.0792	5.2863	4.1785	6.8007	8.2918	8.8206	9.8648	5.1381	5.6280	4.3592	0.7965	3.6677	0.0000	0.0000	1.8654
